ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,WPts,LPts,Comment,PSW,PSL,B365W,B365L
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Becker B.,53.0,39.0,2.0,0.0,805.0,1009.0,Completed,1.362,3.5,1.28,3.5
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Starace P.,Gimeno-Traver D.,62.0,73.0,1.0,0.0,682.0,613.0,Retired,1.444,3.06,1.36,3.0
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Fish M.,Korolev E.,55.0,52.0,2.0,0.0,790.0,854.0,Completed,1.935,1.99,1.72,2.0
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Mayer L.,Cuevas P.,76.0,50.0,2.0,0.0,607.0,899.0,Completed,1.658,2.4,1.66,2.1
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Troicki V.,42.0,29.0,2.0,0.0,965.0,1220.0,Completed,1.952,1.971,1.8,1.9
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Benneteau J.,Dent T.,45.0,83.0,2.0,1.0,924.0,582.0,Completed,,,,
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Luczak P.,Berdych T.,78.0,21.0,2.0,1.0,598.0,1680.0,Completed,4.26,1.274,4.0,1.22
5,Sydney,Medibank International,2010-01-13,ATP250,Outdoor,Hard,2nd Round,3,Hewitt L.,Seppi A.,22.0,49.0,2.0,0.0,1600.0,900.0,Completed,1.392,3.32,1.36,3.0
5,Sydney,Medibank International,2010-01-14,ATP250,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Starace P.,53.0,62.0,2.0,0.0,805.0,682.0,Completed,1.19,5.57,1.12,5.5
5,Sydney,Medibank International,2010-01-14,ATP250,Outdoor,Hard,Quarterfinals,3,Benneteau J.,Mayer L.,45.0,76.0,2.0,1.0,924.0,607.0,Completed,1.917,2.01,1.72,2.0
5,Sydney,Medibank International,2010-01-14,ATP250,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Hewitt L.,42.0,22.0,2.0,1.0,965.0,1600.0,Completed,2.74,1.526,2.62,1.44
5,Sydney,Medibank International,2010-01-14,ATP250,Outdoor,Hard,Quarterfinals,3,Fish M.,Luczak P.,55.0,78.0,2.0,0.0,790.0,598.0,Completed,1.5,2.83,1.44,2.62
5,Sydney,Medibank International,2010-01-15,ATP250,Outdoor,Hard,Semifinals,3,Gasquet R.,Benneteau J.,53.0,45.0,2.0,0.0,805.0,924.0,Completed,1.435,3.1,1.38,2.87
5,Sydney,Medibank International,2010-01-15,ATP250,Outdoor,Hard,Semifinals,3,Baghdatis M.,Fish M.,42.0,55.0,2.0,1.0,965.0,790.0,Completed,1.459,2.99,1.44,2.62
5,Sydney,Medibank International,2010-01-16,ATP250,Outdoor,Hard,The Final,3,Baghdatis M.,Gasquet R.,42.0,53.0,2.0,0.0,965.0,805.0,Completed,2.07,1.862,2.0,1.8
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Rochus O.,11.0,59.0,3.0,1.0,2870.0,769.0,Completed,1.067,12.0,1.05,9.0
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Kubler J.,24.0,86.0,3.0,0.0,1405.0,573.0,Completed,1.053,13.8,1.04,10.0
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Stepanek R.,39.0,13.0,3.0,2.0,1015.0,2525.0,Completed,3.21,1.413,3.0,1.36
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Petzschner P.,60.0,81.0,3.0,2.0,746.0,582.0,Completed,1.5,2.83,1.4,2.75
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Odesnik W.,Kavcic B.,89.0,124.0,3.0,1.0,559.0,445.0,Completed,1.455,3.01,1.4,2.75
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,De Bakker T.,7.0,80.0,3.0,0.0,4510.0,586.0,Completed,1.025,21.0,1.02,12.0
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Golubev A.,Fish M.,131.0,54.0,3.0,1.0,407.0,835.0,Completed,4.04,1.295,3.25,1.33
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Anderson K.,4.0,148.0,3.0,0.0,6780.0,347.0,Completed,1.017,41.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Russell M.,5.0,90.0,3.0,1.0,6580.0,554.0,Completed,1.04,17.0,1.02,12.0
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Rufin G.,289.0,173.0,3.0,0.0,150.0,287.0,Completed,1.633,2.46,1.53,2.37
6,Melbourne,Australian Open,2010-01-18,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Luczak P.,2.0,70.0,3.0,0.0,9310.0,635.0,Completed,1.016,43.5,1.0,21.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Ball C.,9.0,129.0,3.0,1.0,3300.0,420.0,Completed,1.045,15.5,1.03,11.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Korolev E.,Brands D.,53.0,91.0,3.0,0.0,860.0,550.0,Completed,1.3,3.99,1.25,3.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Haase R.,21.0,390.0,3.0,0.0,1680.0,95.0,Completed,1.16,6.35,1.11,6.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Sorensen L.,Lu Y.H.,284.0,101.0,3.0,1.0,156.0,525.0,Completed,3.11,1.433,2.75,1.4
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Seppi A.,28.0,49.0,3.0,2.0,1260.0,900.0,Completed,1.488,2.88,1.4,2.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Sergeyev I.,Sela D.,209.0,41.0,3.0,1.0,225.0,1006.0,Completed,4.3,1.271,4.0,1.22
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Ebden M.,12.0,251.0,3.0,0.0,2610.0,183.0,Completed,1.123,7.72,1.07,7.5
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Cuevas P.,46.0,48.0,3.0,0.0,905.0,905.0,Completed,1.362,3.5,1.33,3.25
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Lindahl N.,132.0,235.0,3.0,0.0,398.0,191.0,Completed,1.314,3.86,1.28,3.5
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Santoro F.,14.0,67.0,3.0,0.0,2430.0,645.0,Completed,1.047,15.0,1.03,11.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Querrey S.,107.0,29.0,3.0,1.0,505.0,1240.0,Completed,4.04,1.295,4.0,1.22
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Garcia-Lopez G.,19.0,44.0,3.0,0.0,1765.0,954.0,Completed,1.325,3.78,1.25,3.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Kunitsyn I.,Acasuso J.,100.0,51.0,3.0,1.0,525.0,870.0,Completed,2.14,1.813,2.1,1.66
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Kindlmann D.,6.0,175.0,3.0,0.0,4930.0,278.0,Completed,1.02,31.0,1.0,21.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Ilhan M.,Grosjean S.,154.0,564.0,3.0,0.0,322.0,46.0,Completed,2.55,1.595,2.37,1.53
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Guez D.,43.0,133.0,3.0,1.0,969.0,381.0,Completed,1.27,4.3,1.22,4.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Mayer L.,75.0,69.0,3.0,0.0,612.0,637.0,Completed,2.43,1.645,2.5,1.5
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Melzer J.,64.0,27.0,3.0,2.0,665.0,1260.0,Completed,2.39,1.662,2.37,1.53
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Gabashvili T.,35.0,102.0,3.0,1.0,1086.0,518.0,Completed,1.238,4.72,1.2,4.33
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Clement A.,45.0,55.0,3.0,0.0,935.0,797.0,Completed,1.345,3.62,1.33,3.25
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Soderling R.,113.0,8.0,3.0,2.0,483.0,3410.0,Completed,6.46,1.156,6.0,1.11
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Zeballos H.,26.0,50.0,3.0,0.0,1260.0,899.0,Completed,1.239,4.7,1.2,4.33
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Gicquel M.,Bolelli S.,57.0,98.0,3.0,0.0,775.0,529.0,Completed,1.426,3.14,1.44,2.62
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Andreev I.,1.0,37.0,3.0,1.0,10550.0,1030.0,Completed,1.022,26.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Kubot L.,Zverev M.,86.0,78.0,3.0,0.0,573.0,590.0,Completed,1.552,2.66,1.4,2.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Lapentti N.,30.0,94.0,3.0,1.0,1220.0,540.0,Completed,1.305,3.95,1.22,4.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Giraldo S.,Robredo T.,114.0,16.0,3.0,0.0,483.0,2175.0,Completed,8.53,1.108,6.5,1.1
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Ram R.,134.0,84.0,3.0,2.0,377.0,578.0,Completed,1.435,3.1,1.44,2.62
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Veic A.,Koellerer D.,224.0,73.0,3.0,2.0,208.0,617.0,Completed,2.38,1.667,2.25,1.57
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Monaco J.,Gulbis E.,33.0,82.0,3.0,0.0,1170.0,580.0,Completed,2.36,1.676,2.25,1.57
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Marchenko I.,Moya C.,119.0,509.0,3.0,0.0,455.0,55.0,Completed,1.82,2.13,1.8,1.9
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Greul S.,17.0,61.0,3.0,1.0,1855.0,739.0,Completed,1.235,4.76,1.16,4.5
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Stakhovsky S.,10.0,62.0,3.0,0.0,2875.0,708.0,Completed,1.129,7.47,1.08,7.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Lorenzi P.,31.0,83.0,3.0,0.0,1215.0,580.0,Completed,1.043,16.25,1.03,11.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Gil F.,18.0,68.0,2.0,0.0,1825.0,645.0,Retired,1.121,7.83,1.08,7.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Harrison R.,36.0,341.0,3.0,0.0,1060.0,119.0,Completed,1.182,5.1,1.062,8.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Ferrero J.C.,185.0,23.0,3.0,2.0,260.0,1555.0,Completed,3.72,1.332,3.5,1.28
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Vassallo-Arguello M.,72.0,96.0,3.0,0.0,627.0,535.0,Completed,1.455,3.01,1.4,2.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Daniel M.,77.0,88.0,3.0,0.0,594.0,565.0,Completed,1.275,4.25,1.25,3.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Fognini F.,79.0,56.0,3.0,0.0,588.0,790.0,Completed,1.407,3.24,1.4,2.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Hajek J.,Ginepri R.,92.0,99.0,3.0,0.0,546.0,529.0,Completed,3.63,1.344,3.5,1.28
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Hanescu V.,Chela J.I.,47.0,76.0,3.0,0.0,905.0,611.0,Completed,1.498,2.84,1.5,2.5
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Montanes A.,Hernandez O.,32.0,71.0,1.0,0.0,1185.0,633.0,Retired,1.247,4.6,1.22,4.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Zemlja G.,38.0,169.0,3.0,0.0,1016.0,291.0,Completed,1.476,2.92,1.4,2.75
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Gasquet R.,20.0,52.0,3.0,2.0,1690.0,865.0,Completed,2.2,1.769,2.1,1.66
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Hocevar R.,22.0,194.0,3.0,0.0,1600.0,245.0,Completed,1.025,21.0,1.01,13.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Chiudinelli M.,Matosevic M.,58.0,180.0,3.0,1.0,775.0,270.0,Completed,1.275,4.24,1.22,4.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Starace P.,104.0,63.0,3.0,0.0,515.0,707.0,Completed,2.36,1.676,2.25,1.57
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Rochus C.,195.0,85.0,3.0,1.0,244.0,575.0,Completed,1.833,2.11,1.66,2.1
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Gimeno-Traver D.,3.0,74.0,3.0,0.0,8310.0,613.0,Completed,1.015,41.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Berrer M.,Vliegen K.,66.0,112.0,3.0,0.0,653.0,485.0,Completed,1.29,4.09,1.22,4.0
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Chardy J.,103.0,34.0,3.0,0.0,515.0,1090.0,Completed,3.14,1.426,3.0,1.36
6,Melbourne,Australian Open,2010-01-19,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Malisse X.,25.0,93.0,3.0,2.0,1305.0,541.0,Completed,2.04,1.885,1.9,1.8
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Ilhan M.,11.0,154.0,3.0,0.0,2870.0,322.0,Completed,1.055,13.65,1.02,12.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Bellucci T.,7.0,35.0,3.0,0.0,4510.0,1086.0,Completed,1.083,10.25,1.05,9.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Korolev E.,Berdych T.,53.0,21.0,3.0,0.0,860.0,1680.0,Completed,4.18,1.282,4.0,1.22
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Schuettler R.,46.0,107.0,3.0,1.0,905.0,505.0,Completed,1.417,3.19,1.4,2.75
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Odesnik W.,26.0,89.0,3.0,1.0,1260.0,559.0,Completed,1.313,3.88,1.25,3.75
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Lacko L.,2.0,75.0,3.0,0.0,9310.0,612.0,Completed,1.018,36.0,1.0,21.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Sorensen L.,28.0,284.0,3.0,0.0,1260.0,156.0,Completed,1.174,5.96,1.11,6.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Ljubicic I.,Golubev A.,24.0,131.0,3.0,1.0,1405.0,407.0,Completed,1.61,2.51,1.5,2.5
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Kunitsyn I.,19.0,100.0,3.0,0.0,1765.0,525.0,Completed,1.156,6.46,1.12,5.5
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Veic A.,12.0,224.0,3.0,0.0,2610.0,208.0,Completed,1.044,16.0,1.04,10.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Mayer F.,Troicki V.,60.0,30.0,3.0,1.0,746.0,1220.0,Completed,3.28,1.4,2.75,1.4
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Serra F.,Nieminen J.,64.0,132.0,3.0,2.0,665.0,398.0,Completed,1.769,2.2,1.72,2.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Blake J.,5.0,45.0,3.0,2.0,6580.0,935.0,Completed,1.299,4.01,1.2,4.33
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Benneteau J.,39.0,43.0,3.0,1.0,1015.0,969.0,Completed,1.676,2.36,1.57,2.25
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Gicquel M.,4.0,57.0,3.0,0.0,6780.0,775.0,Completed,1.025,21.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Tomic B.,14.0,289.0,3.0,2.0,2430.0,150.0,Completed,1.109,8.5,1.1,6.5
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Marchenko I.,6.0,119.0,3.0,0.0,4930.0,455.0,Completed,1.017,41.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Becker B.,25.0,38.0,3.0,2.0,1305.0,1016.0,Completed,1.709,2.3,1.66,2.1
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Berrer M.,103.0,66.0,3.0,0.0,515.0,653.0,Completed,2.4,1.658,2.2,1.61
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Ferrer D.,31.0,18.0,3.0,2.0,1215.0,1825.0,Completed,1.719,2.28,1.72,2.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Chiudinelli M.,3.0,58.0,3.0,1.0,8310.0,775.0,Completed,1.04,17.0,1.02,12.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Monaco J.,Llodra M.,33.0,72.0,3.0,2.0,1170.0,627.0,Completed,1.339,3.67,1.33,3.25
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Falla A.,Granollers M.,77.0,113.0,3.0,0.0,594.0,483.0,Completed,1.962,1.962,1.83,1.83
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Hajek J.,20.0,92.0,3.0,0.0,1690.0,546.0,Completed,1.148,6.73,1.14,5.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Kubot L.,Giraldo S.,86.0,114.0,3.0,1.0,573.0,483.0,Completed,1.685,2.35,1.61,2.2
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Tipsarevic J.,17.0,36.0,3.0,2.0,1855.0,1060.0,Completed,1.725,2.27,1.61,2.2
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Koubek S.,Dodig I.,134.0,185.0,3.0,0.0,377.0,260.0,Completed,1.794,2.16,1.72,2.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Young D.,22.0,195.0,3.0,0.0,1600.0,244.0,Completed,1.108,8.53,1.06,8.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Montanes A.,Robert S.,32.0,104.0,3.0,2.0,1185.0,515.0,Completed,1.725,2.27,1.66,2.1
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Dent T.,10.0,79.0,3.0,0.0,2875.0,588.0,Completed,1.156,6.46,1.12,5.5
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Hanescu V.,1.0,47.0,3.0,0.0,10550.0,905.0,Completed,1.014,46.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-21,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Sergeyev I.,9.0,209.0,3.0,0.0,3300.0,225.0,Completed,1.025,21.0,1.02,12.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Lopez F.,7.0,46.0,3.0,1.0,4510.0,905.0,Completed,1.096,9.3,1.08,7.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Korolev E.,11.0,53.0,3.0,2.0,2870.0,860.0,Completed,1.325,3.78,1.22,4.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Serra F.,4.0,64.0,3.0,0.0,6780.0,665.0,Completed,1.019,33.5,1.0,21.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Monfils G.,28.0,12.0,3.0,1.0,1260.0,2610.0,Completed,2.67,1.549,2.62,1.44
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Mayer F.,5.0,60.0,3.0,1.0,6580.0,746.0,Completed,1.093,9.5,1.05,9.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Wawrinka S.,14.0,19.0,3.0,1.0,2430.0,1765.0,Completed,1.763,2.21,1.66,2.1
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Kohlschreiber P.,2.0,26.0,3.0,1.0,9310.0,1260.0,Completed,1.068,11.75,1.04,10.0
6,Melbourne,Australian Open,2010-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Karlovic I.,Ljubicic I.,39.0,24.0,3.0,1.0,1015.0,1405.0,Completed,1.935,1.99,1.8,1.9
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Kubot L.,Youzhny M.,86.0,20.0,,,573.0,1690.0,Walkover,3.8,1.322,4.0,1.22
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Montanes A.,1.0,32.0,3.0,0.0,10550.0,1185.0,Completed,1.013,51.0,1.005,21.0
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Monaco J.,6.0,33.0,3.0,0.0,4930.0,1170.0,Completed,1.098,9.2,1.05,9.0
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,3.0,103.0,3.0,0.0,8310.0,515.0,Completed,1.059,13.0,1.01,15.0
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Koubek S.,9.0,134.0,1.0,0.0,3300.0,377.0,Retired,1.056,13.4,1.03,11.0
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Falla A.,25.0,77.0,3.0,0.0,1305.0,594.0,Completed,1.833,2.11,1.66,2.1
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Haas T.,10.0,17.0,3.0,1.0,2875.0,1855.0,Completed,1.308,3.92,1.3,3.4
6,Melbourne,Australian Open,2010-01-23,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Baghdatis M.,22.0,31.0,1.0,0.0,1600.0,1215.0,Retired,2.06,1.87,2.0,1.72
6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Isner J.,4.0,28.0,3.0,0.0,6780.0,1260.0,Completed,1.118,8.01,1.07,7.5
6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Karlovic I.,2.0,39.0,3.0,1.0,9310.0,1015.0,Completed,1.149,6.69,1.1,6.5
6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Del Potro J.M.,14.0,5.0,3.0,2.0,2430.0,6580.0,Completed,2.42,1.649,2.5,1.5
6,Melbourne,Australian Open,2010-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Gonzalez F.,7.0,11.0,3.0,2.0,4510.0,2870.0,Completed,1.305,3.95,1.25,3.75
6,Melbourne,Australian Open,2010-01-25,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Verdasco F.,6.0,9.0,3.0,2.0,4930.0,3300.0,Completed,1.351,3.58,1.3,3.4
